Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
sul2,blaOXA_847,0.004988114,0.003372092,0.004319018,0.00565721,1.123175144,0.699955685,0.98428875,1.262061537
sul2,aph6_Id,0.004962392,0.003378408,0.004292042,0.005632741,1.069876614,0.684809059,0.933995639,1.205757588
sul2,blaPDC_6,0.004959646,0.004757142,0.004015725,0.005903566,1.167607129,1.161487278,0.937142854,1.398071403
sul2,blaKPC,0.004819917,0.005694747,0.003689956,0.005949878,1.157546264,1.690993298,0.822016507,1.49307602
sul2,blaPDC_36,0.004819886,0.006862696,0.003458178,0.006181594,1.047155023,1.433847309,0.762648609,1.331661437
sul2,crpP,0.004804417,0.002099491,0.004387832,0.005221001,1.15224857,0.581281757,1.036909659,1.267587482
sul2,blaPER_1,0.004796237,0.007549812,0.00329819,0.006294283,1.064860685,1.830283702,0.70169269,1.42802868
sul2,blaOXA_1028,0.004671429,0.007209713,0.003240865,0.006101992,1.213967352,2.586094715,0.700830055,1.727104649
sul2,blaOXA_905,0.00462593,0.006580939,0.003320129,0.005931731,0.963343066,1.309348174,0.703539982,1.22314615
sul2,parE_A473V,0.004486581,0.004252851,0.003642723,0.005330439,1.050019272,1.018571659,0.847912556,1.252125987
sul2,aph3pp_Ib,0.004482381,0.003334678,0.003820708,0.005144053,1.02514866,0.832528227,0.859956998,1.190340322
sul2,blaPDC_3,0.004436941,0.00202475,0.004035186,0.004838695,0.959105804,0.36988604,0.885712389,1.032499219
sul2,blaPDC_8,0.004375143,0.002688013,0.003841783,0.004908503,0.961060759,0.557736378,0.850393762,1.071727757
sul2,merF,0.004235344,0.003254273,0.003589626,0.004881063,0.944175233,0.680381287,0.809172824,1.079177641
sul2,blaPDC_16,0.004069074,0.004038742,0.0032677,0.004870448,0.897165077,0.896859759,0.719208644,1.075121511
