Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
qacC,vanY_A,0.110,0.079,-0.086,0.307,0.669,0.457,-0.467,1.806
qacC,vanZ_A,0.110,0.079,-0.086,0.307,0.669,0.457,-0.467,1.806
qacC,vanH_A,0.110,0.080,-0.088,0.309,0.666,0.457,-0.468,1.800
qacC,vanA,0.110,0.080,-0.088,0.309,0.666,0.457,-0.468,1.800
qacC,vanX_A,0.110,0.080,-0.088,0.309,0.666,0.457,-0.468,1.800
qacC,vanS_A,0.107,0.080,-0.092,0.307,0.656,0.467,-0.504,1.816
qacC,tetM,0.357,0.084,0.149,0.565,0.562,0.133,0.233,0.892
qacH,blaPC1,0.024,0.002,0.018,0.030,5.871,2.694,-0.821,12.563
qacH,ant9_Ia,0.026,0.002,0.022,0.030,4.242,1.239,1.165,7.319
qacH,qacC,0.027,0.001,0.024,0.031,3.405,0.419,2.365,4.446
qacH,dfrF,0.146,0.012,0.118,0.175,2.787,0.603,1.288,4.285
qacH,bcrC,0.043,0.003,0.036,0.051,2.271,0.435,1.190,3.351
qacH,lsaE,0.088,0.002,0.082,0.093,2.182,0.135,1.846,2.518
qacH,merA,0.019,0.004,0.010,0.028,1.897,0.280,1.202,2.592
qacH,lnuB,0.066,0.005,0.054,0.079,1.609,0.081,1.407,1.811
qacH,fexA,0.045,0.003,0.039,0.052,1.546,0.162,1.144,1.947
qacH,dfrS1,0.048,0.005,0.036,0.060,1.443,0.067,1.278,1.608
qacH,lnuG,0.014,0.001,0.013,0.016,1.401,0.072,1.223,1.580
qacH,gyrA_S83Y,0.013,0.003,0.005,0.021,1.350,0.040,1.251,1.450
qacH,ermC,0.007,0.001,0.004,0.010,1.181,0.127,0.866,1.495
qacH,vanB,0.047,0.002,0.043,0.051,1.148,0.073,0.966,1.331
qacH,tetS,0.017,0.006,0.001,0.033,1.138,0.082,0.935,1.341
qacH,cadC,0.017,0.003,0.009,0.025,1.137,0.107,0.872,1.402
qacH,gyrA_S83R,0.010,0.003,0.003,0.017,1.132,0.066,0.967,1.297
qacH,bcrA,0.010,0.001,0.007,0.012,1.105,0.058,0.961,1.249
qacH,cadA,0.021,0.001,0.018,0.025,1.087,0.067,0.920,1.254
qacH,vanS_B,0.044,0.001,0.041,0.046,1.073,0.051,0.946,1.201
qacH,vanR_B,0.044,0.001,0.041,0.046,1.073,0.051,0.946,1.201
qacH,vanW_B,0.044,0.001,0.041,0.046,1.072,0.052,0.944,1.201
qacH,vanY_B,0.044,0.001,0.041,0.046,1.072,0.052,0.944,1.201
qacH,vanH_B,0.043,0.002,0.039,0.047,1.068,0.068,0.898,1.238
qacH,catA,0.100,0.011,0.073,0.127,1.057,0.009,1.034,1.079
qacH,tcrB,0.071,0.011,0.043,0.099,1.055,0.006,1.039,1.071
qacH,aac6p_Ie_aph2pp_Ia,0.234,0.013,0.202,0.266,1.049,0.016,1.008,1.090
qacH,bcrB,0.019,0.004,0.008,0.030,1.033,0.006,1.019,1.048
qacH,arsA,0.139,0.005,0.126,0.152,1.026,0.016,0.987,1.066
qacH,aadD1,0.024,0.003,0.017,0.031,1.025,0.015,0.988,1.062
qacH,dfrG,0.091,0.007,0.074,0.107,1.024,0.004,1.014,1.034
qacH,arsR,0.135,0.004,0.124,0.146,1.023,0.017,0.982,1.065
qacH,arsD,0.132,0.005,0.119,0.145,1.022,0.017,0.979,1.064
qacH,arsD2,0.127,0.008,0.106,0.148,1.020,0.015,0.982,1.058
qacH,vanX_B,0.041,0.001,0.038,0.045,1.018,0.007,1.001,1.035
qacH,optrA,0.031,0.004,0.022,0.040,1.015,0.001,1.013,1.018
qacH,gyrA_S83I,0.139,0.013,0.107,0.172,1.013,0.004,1.003,1.023
qacH,tetL,0.212,0.010,0.188,0.237,1.012,0.003,1.006,1.019
qacH,parC_S80I,0.163,0.012,0.133,0.193,1.012,0.003,1.004,1.019
qacH,arsB,0.125,0.003,0.117,0.133,1.009,0.005,0.997,1.021
qacH,aph3p_IIIa,0.267,0.011,0.239,0.295,1.009,0.001,1.006,1.012
qacH,spw,0.051,0.006,0.037,0.065,1.007,0.004,0.996,1.017
qacH,sat4,0.162,0.002,0.156,0.168,1.002,0.002,0.996,1.008
qacH,str,0.182,0.003,0.173,0.190,1.002,0.002,0.997,1.006
qacH,tetM,0.633,0.012,0.603,0.663,1.001,0.001,0.997,1.004
qacH,bleO,0.024,0.003,0.016,0.032,1.001,0.001,0.999,1.002
qacH,vanR_A,0.161,0.011,0.134,0.189,1.000,0.001,0.998,1.003
qacH,ant6_Ia,0.263,0.007,0.247,0.280,1.000,0.000,1.000,1.000
qacH,tetO,0.019,0.003,0.011,0.028,0.999,0.002,0.995,1.003
qacH,ermB,0.517,0.004,0.507,0.527,0.980,0.002,0.975,0.985
qacH,vanY_A,0.130,0.008,0.110,0.150,0.807,0.006,0.792,0.823
qacH,vanZ_A,0.130,0.008,0.110,0.150,0.807,0.006,0.792,0.823
qacH,vanH_A,0.130,0.008,0.110,0.150,0.805,0.006,0.790,0.820
qacH,vanA,0.130,0.008,0.110,0.150,0.805,0.006,0.790,0.820
qacH,vanX_A,0.130,0.008,0.110,0.150,0.805,0.006,0.790,0.820
qacH,vanS_A,0.098,0.005,0.086,0.109,0.612,0.013,0.579,0.644
sat4,str,0.997,0.001,0.994,0.999,43.057,10.625,16.663,69.450
sat4,lsaE,0.206,0.022,0.151,0.262,22.937,2.772,16.051,29.823
sat4,lnuB,0.206,0.023,0.148,0.265,21.656,4.361,10.823,32.489
sat4,spw,0.243,0.027,0.177,0.309,19.065,5.666,4.991,33.139
sat4,dfrF,0.236,0.037,0.145,0.327,12.056,1.133,9.242,14.870
sat4,catA,0.372,0.039,0.276,0.468,9.023,0.562,7.626,10.420
sat4,gyrA_S83Y,0.038,0.011,0.011,0.065,8.544,0.823,6.499,10.589
sat4,aph3p_IIIa,0.962,0.012,0.932,0.991,7.386,0.531,6.067,8.706
sat4,ant6_Ia,0.952,0.016,0.913,0.990,7.294,0.470,6.126,8.461
sat4,parC_S80I,0.456,0.047,0.340,0.573,4.359,0.386,3.400,5.319
sat4,gyrA_S83I,0.375,0.036,0.285,0.465,4.103,0.333,3.276,4.930
sat4,aac6p_Ie_aph2pp_Ia,0.607,0.062,0.452,0.762,4.073,0.351,3.202,4.945
sat4,dfrG,0.229,0.015,0.193,0.266,3.733,0.202,3.232,4.234
sat4,optrA,0.061,0.005,0.050,0.072,2.499,0.154,2.117,2.880
sat4,fexA,0.059,0.005,0.046,0.072,2.470,0.141,2.118,2.821
sat4,ant9_Ia,0.012,0.004,0.003,0.020,2.062,0.128,1.745,2.380
sat4,ermB,0.926,0.006,0.911,0.942,2.056,0.042,1.951,2.162
sat4,lnuG,0.018,0.001,0.014,0.021,1.984,0.045,1.872,2.096
sat4,tetL,0.344,0.028,0.274,0.414,1.882,0.255,1.248,2.515
sat4,tetM,0.959,0.020,0.909,1.008,1.683,0.040,1.583,1.784
sat4,merA,0.014,0.003,0.006,0.022,1.481,0.260,0.834,2.128
sat4,qacC,0.011,0.002,0.006,0.015,1.373,0.260,0.728,2.018
sat4,vanR_A,0.201,0.029,0.128,0.274,1.304,0.133,0.972,1.635
sat4,vanS_A,0.198,0.029,0.127,0.270,1.303,0.133,0.972,1.633
sat4,vanH_A,0.200,0.029,0.127,0.274,1.299,0.131,0.974,1.623
sat4,vanA,0.200,0.029,0.127,0.274,1.299,0.131,0.974,1.623
sat4,vanX_A,0.200,0.029,0.127,0.274,1.299,0.131,0.974,1.623
sat4,vanY_A,0.199,0.029,0.127,0.272,1.299,0.131,0.975,1.623
sat4,vanZ_A,0.199,0.029,0.127,0.272,1.299,0.131,0.975,1.623
sat4,blaPC1,0.005,0.002,0.000,0.010,1.108,0.118,0.816,1.400
sat4,dfrS1,0.034,0.004,0.025,0.044,1.035,0.054,0.902,1.168
sat4,tcrB,0.069,0.011,0.042,0.097,1.026,0.005,1.015,1.038
sat4,bcrA,0.009,0.000,0.008,0.010,1.025,0.012,0.996,1.053
sat4,ermC,0.006,0.002,0.002,0.010,1.007,0.003,0.999,1.014
sat4,gyrA_S83R,0.009,0.002,0.004,0.014,1.005,0.001,1.001,1.008
sat4,tetS,0.015,0.005,0.002,0.027,1.004,0.004,0.994,1.013
sat4,qacH,0.010,0.001,0.008,0.012,1.002,0.003,0.995,1.009
sat4,aadD1,0.023,0.003,0.016,0.030,1.001,0.000,1.001,1.001
sat4,bleO,0.024,0.003,0.016,0.032,1.000,0.000,1.000,1.000
sat4,vanB,0.039,0.005,0.026,0.051,0.938,0.116,0.651,1.225
sat4,vanH_B,0.038,0.005,0.026,0.051,0.932,0.118,0.638,1.226
sat4,vanW_B,0.038,0.005,0.026,0.051,0.929,0.117,0.638,1.221
sat4,vanY_B,0.038,0.005,0.026,0.051,0.929,0.117,0.638,1.221
sat4,vanS_B,0.038,0.005,0.026,0.051,0.929,0.117,0.638,1.220
sat4,vanR_B,0.038,0.005,0.026,0.051,0.929,0.117,0.638,1.220
sat4,vanX_B,0.037,0.005,0.025,0.050,0.913,0.116,0.625,1.200
sat4,cadA,0.017,0.003,0.010,0.024,0.860,0.138,0.517,1.204
sat4,cadC,0.010,0.002,0.007,0.014,0.664,0.117,0.373,0.954
sat4,bcrC,0.008,0.001,0.005,0.012,0.399,0.170,-0.022,0.821
sat4,tetO,0.008,0.001,0.005,0.011,0.381,0.027,0.313,0.449
sat4,bcrB,0.005,0.002,0.001,0.010,0.288,0.170,-0.133,0.710
sat4,arsA,0.029,0.014,-0.006,0.064,0.190,0.098,-0.053,0.432
sat4,arsR,0.025,0.015,-0.013,0.064,0.169,0.107,-0.097,0.434
sat4,arsB,0.024,0.012,-0.007,0.055,0.168,0.091,-0.058,0.394
sat4,arsD,0.022,0.015,-0.014,0.058,0.151,0.102,-0.104,0.405
sat4,arsD2,0.019,0.012,-0.011,0.049,0.135,0.092,-0.093,0.362
spw,lnuB,0.773,0.016,0.734,0.813,408.045,284.218,-297.991,1114.082
spw,lsaE,0.774,0.016,0.734,0.813,404.995,57.426,262.341,547.648
spw,sat4,0.778,0.050,0.653,0.904,6.048,0.484,4.845,7.251
spw,str,0.779,0.049,0.658,0.900,5.215,0.473,4.040,6.389
spw,ant6_Ia,0.906,0.019,0.859,0.954,3.959,0.193,3.480,4.439
spw,gyrA_S83Y,0.031,0.007,0.013,0.050,3.662,0.097,3.422,3.903
spw,catA,0.302,0.042,0.198,0.406,3.600,0.202,3.099,4.101
spw,dfrF,0.172,0.028,0.101,0.242,3.548,0.136,3.211,3.886
spw,aph3p_IIIa,0.796,0.046,0.682,0.910,3.371,0.289,2.652,4.090
spw,lnuG,0.027,0.002,0.022,0.033,2.905,0.298,2.165,3.645
spw,tetL,0.550,0.007,0.532,0.568,2.875,0.198,2.384,3.367
spw,aac6p_Ie_aph2pp_Ia,0.546,0.040,0.447,0.645,2.651,0.066,2.486,2.815
spw,parC_S80I,0.387,0.054,0.253,0.521,2.578,0.186,2.117,3.039
spw,dfrG,0.196,0.019,0.147,0.244,2.355,0.066,2.191,2.518
spw,gyrA_S83I,0.294,0.038,0.199,0.389,2.270,0.092,2.042,2.499
spw,merA,0.020,0.004,0.009,0.030,2.044,0.519,0.754,3.335
spw,optrA,0.054,0.003,0.046,0.062,1.846,0.133,1.516,2.176
spw,fexA,0.052,0.004,0.041,0.063,1.838,0.127,1.523,2.154
spw,ermB,0.899,0.006,0.883,0.914,1.770,0.010,1.745,1.794
spw,vanR_A,0.259,0.017,0.216,0.302,1.662,0.087,1.445,1.878
spw,vanS_A,0.256,0.017,0.213,0.298,1.660,0.087,1.443,1.877
spw,vanH_A,0.258,0.017,0.215,0.301,1.652,0.088,1.434,1.871
spw,vanA,0.258,0.017,0.215,0.301,1.652,0.088,1.434,1.871
spw,vanX_A,0.258,0.017,0.215,0.301,1.652,0.088,1.434,1.871
spw,vanY_A,0.257,0.016,0.216,0.297,1.652,0.088,1.434,1.871
spw,vanZ_A,0.257,0.016,0.216,0.297,1.652,0.088,1.434,1.871
spw,tetM,0.872,0.021,0.820,0.924,1.408,0.053,1.275,1.540
spw,blaPC1,0.006,0.003,0.000,0.013,1.353,0.185,0.895,1.812
spw,qacC,0.010,0.002,0.005,0.015,1.188,0.181,0.738,1.637
spw,tcrB,0.072,0.012,0.042,0.102,1.059,0.015,1.023,1.096
spw,cadA,0.021,0.002,0.015,0.026,1.047,0.094,0.813,1.282
spw,bcrA,0.009,0.000,0.008,0.010,1.029,0.016,0.990,1.067
spw,tetS,0.015,0.005,0.002,0.028,1.016,0.019,0.968,1.064
spw,ermC,0.006,0.002,0.002,0.010,1.015,0.006,1.000,1.031
spw,gyrA_S83R,0.009,0.002,0.004,0.014,1.012,0.003,1.005,1.019
spw,qacH,0.010,0.001,0.008,0.012,1.007,0.005,0.995,1.018
spw,dfrS1,0.034,0.004,0.024,0.043,1.006,0.043,0.899,1.112
spw,aadD1,0.023,0.003,0.016,0.031,1.002,0.000,1.002,1.003
spw,bleO,0.024,0.003,0.016,0.032,1.000,0.000,1.000,1.000
spw,ant9_Ia,0.006,0.002,0.002,0.011,0.976,0.193,0.498,1.455
spw,vanB,0.036,0.004,0.027,0.045,0.876,0.080,0.677,1.075
spw,vanH_B,0.036,0.004,0.027,0.044,0.868,0.082,0.665,1.070
spw,vanW_B,0.035,0.003,0.027,0.044,0.863,0.080,0.664,1.062
spw,vanY_B,0.035,0.003,0.027,0.044,0.863,0.080,0.664,1.062
spw,vanS_B,0.035,0.003,0.027,0.044,0.863,0.080,0.665,1.062
spw,vanR_B,0.035,0.003,0.027,0.044,0.863,0.080,0.665,1.062
spw,vanX_B,0.034,0.003,0.027,0.042,0.841,0.076,0.653,1.029
spw,cadC,0.012,0.001,0.008,0.015,0.780,0.104,0.521,1.040
spw,tetO,0.011,0.002,0.006,0.016,0.566,0.015,0.527,0.604
spw,bcrC,0.009,0.001,0.006,0.012,0.475,0.165,0.066,0.884
spw,bcrB,0.006,0.002,0.002,0.011,0.364,0.176,-0.074,0.802
spw,arsA,0.040,0.015,0.004,0.077,0.289,0.112,0.011,0.566
spw,arsB,0.033,0.015,-0.005,0.070,0.254,0.121,-0.046,0.553
spw,arsR,0.034,0.016,-0.006,0.074,0.252,0.122,-0.052,0.556
spw,arsD,0.031,0.015,-0.006,0.068,0.233,0.118,-0.060,0.525
spw,arsD2,0.028,0.013,-0.004,0.059,0.216,0.110,-0.058,0.491
str,sat4,0.888,0.028,0.819,0.958,1364.340,375.785,430.839,2297.842
str,lsaE,0.184,0.016,0.144,0.224,20.363,2.419,14.353,26.373
str,lnuB,0.184,0.017,0.142,0.227,19.326,4.178,8.947,29.704
str,spw,0.216,0.020,0.166,0.267,16.677,5.086,4.042,29.311
str,catA,0.373,0.039,0.276,0.470,11.264,0.579,9.826,12.703
str,dfrF,0.211,0.036,0.122,0.300,10.606,1.297,7.385,13.828
str,gyrA_S83Y,0.034,0.009,0.011,0.058,7.955,0.790,5.992,9.917
str,aph3p_IIIa,0.869,0.031,0.792,0.946,6.632,0.350,5.761,7.502
str,ant6_Ia,0.858,0.010,0.834,0.882,6.534,0.345,5.678,7.391
str,parC_S80I,0.415,0.048,0.296,0.533,3.933,0.430,2.865,5.001
str,dfrG,0.221,0.014,0.187,0.255,3.739,0.240,3.142,4.336
str,aac6p_Ie_aph2pp_Ia,0.556,0.068,0.387,0.725,3.712,0.388,2.748,4.676
str,gyrA_S83I,0.341,0.037,0.249,0.433,3.695,0.382,2.746,4.643
str,optrA,0.059,0.005,0.048,0.071,2.474,0.149,2.105,2.844
str,fexA,0.058,0.005,0.044,0.071,2.444,0.136,2.107,2.781
str,ant9_Ia,0.012,0.003,0.003,0.020,2.057,0.121,1.755,2.359
str,lnuG,0.017,0.001,0.014,0.021,1.995,0.048,1.877,2.114
str,ermB,0.874,0.018,0.828,0.919,1.938,0.067,1.771,2.106
str,tetL,0.343,0.027,0.276,0.410,1.915,0.254,1.284,2.545
str,tetM,0.960,0.020,0.910,1.010,1.715,0.044,1.605,1.825
str,merA,0.014,0.003,0.006,0.021,1.423,0.219,0.879,1.967
str,qacC,0.010,0.002,0.006,0.014,1.256,0.246,0.646,1.866
str,vanR_A,0.178,0.031,0.099,0.256,1.122,0.157,0.733,1.511
str,vanS_A,0.175,0.031,0.099,0.252,1.122,0.156,0.734,1.510
str,vanH_A,0.178,0.031,0.099,0.256,1.120,0.154,0.736,1.503
str,vanA,0.178,0.031,0.099,0.256,1.120,0.154,0.736,1.503
str,vanX_A,0.178,0.031,0.099,0.256,1.120,0.154,0.736,1.503
str,vanY_A,0.177,0.031,0.099,0.254,1.120,0.154,0.736,1.503
str,vanZ_A,0.177,0.031,0.099,0.254,1.120,0.154,0.736,1.503
str,blaPC1,0.005,0.002,0.000,0.010,1.093,0.101,0.842,1.344
str,tcrB,0.069,0.011,0.041,0.097,1.023,0.004,1.014,1.032
str,bcrA,0.009,0.000,0.008,0.010,1.022,0.010,0.996,1.047
str,dfrS1,0.034,0.003,0.025,0.042,1.007,0.046,0.894,1.120
str,ermC,0.006,0.002,0.002,0.010,1.006,0.002,0.999,1.012
str,tetS,0.015,0.005,0.002,0.027,1.003,0.003,0.995,1.010
str,qacH,0.010,0.001,0.008,0.012,1.002,0.002,0.996,1.008
str,aadD1,0.023,0.003,0.016,0.030,1.001,0.000,1.001,1.001
str,bleO,0.024,0.003,0.016,0.032,1.000,0.000,1.000,1.000
str,gyrA_S83R,0.009,0.002,0.004,0.014,0.997,0.003,0.991,1.004
str,cadA,0.018,0.002,0.012,0.024,0.878,0.120,0.580,1.176
str,vanB,0.036,0.005,0.023,0.049,0.860,0.123,0.554,1.166
str,vanH_B,0.036,0.005,0.022,0.049,0.854,0.126,0.542,1.166
str,vanW_B,0.036,0.005,0.023,0.049,0.851,0.125,0.542,1.161
str,vanY_B,0.036,0.005,0.023,0.049,0.851,0.125,0.542,1.161
str,vanS_B,0.036,0.005,0.023,0.049,0.851,0.124,0.542,1.160
str,vanR_B,0.036,0.005,0.023,0.049,0.851,0.124,0.542,1.160
str,vanX_B,0.035,0.005,0.022,0.048,0.835,0.123,0.531,1.140
str,cadC,0.011,0.001,0.008,0.014,0.703,0.094,0.469,0.937
str,bcrC,0.010,0.001,0.008,0.012,0.469,0.148,0.101,0.836
str,tetO,0.008,0.001,0.005,0.011,0.373,0.028,0.303,0.444
str,bcrB,0.007,0.001,0.005,0.010,0.369,0.147,0.005,0.734
str,arsA,0.043,0.015,0.006,0.081,0.279,0.108,0.012,0.547
str,arsB,0.037,0.014,0.003,0.071,0.261,0.103,0.005,0.516
str,arsR,0.039,0.016,-0.001,0.080,0.260,0.117,-0.030,0.551
str,arsD,0.036,0.015,-0.002,0.075,0.245,0.113,-0.037,0.526
str,arsD2,0.033,0.013,0.001,0.065,0.230,0.104,-0.028,0.489
tcrB,merA,0.075,0.023,0.017,0.133,13.199,1.707,8.958,17.440
tcrB,bcrB,0.131,0.021,0.079,0.182,12.768,0.648,11.158,14.378
tcrB,bcrC,0.132,0.021,0.079,0.185,11.322,0.332,10.497,12.147
tcrB,ant9_Ia,0.033,0.003,0.026,0.040,8.571,5.276,-4.535,21.677
tcrB,blaPC1,0.020,0.011,-0.006,0.046,5.058,1.306,1.814,8.302
tcrB,lnuG,0.029,0.005,0.017,0.041,3.235,0.728,1.425,5.044
tcrB,tetL,0.521,0.075,0.335,0.708,2.786,0.433,1.712,3.861
tcrB,cadA,0.041,0.004,0.032,0.049,2.226,0.163,1.821,2.631
tcrB,gyrA_S83Y,0.014,0.001,0.013,0.016,1.619,0.441,0.523,2.716
tcrB,catA,0.133,0.021,0.081,0.185,1.449,0.171,1.025,1.873
tcrB,qacC,0.011,0.001,0.007,0.015,1.361,0.201,0.862,1.860
tcrB,arsA,0.168,0.020,0.119,0.217,1.260,0.140,0.912,1.609
tcrB,cadC,0.017,0.005,0.005,0.030,1.182,0.251,0.558,1.805
tcrB,tetS,0.017,0.008,-0.002,0.037,1.173,0.214,0.641,1.705
tcrB,dfrG,0.103,0.011,0.075,0.131,1.172,0.054,1.038,1.306
tcrB,fexA,0.034,0.004,0.024,0.044,1.159,0.065,0.997,1.321
tcrB,arsB,0.140,0.004,0.129,0.150,1.138,0.019,1.091,1.186
tcrB,arsR,0.148,0.017,0.106,0.189,1.128,0.126,0.814,1.441
tcrB,arsD,0.144,0.016,0.103,0.185,1.121,0.125,0.811,1.431
tcrB,arsD2,0.138,0.018,0.093,0.184,1.118,0.120,0.819,1.417
tcrB,optrA,0.034,0.003,0.025,0.042,1.111,0.044,1.001,1.221
tcrB,lsaE,0.045,0.004,0.035,0.055,1.110,0.026,1.044,1.176
tcrB,ermC,0.007,0.002,0.003,0.011,1.107,0.028,1.036,1.178
tcrB,vanB,0.045,0.003,0.037,0.053,1.104,0.063,0.947,1.261
tcrB,gyrA_S83R,0.009,0.002,0.005,0.014,1.091,0.030,1.017,1.165
tcrB,lnuB,0.045,0.006,0.030,0.060,1.089,0.019,1.042,1.136
tcrB,vanH_B,0.044,0.003,0.037,0.051,1.082,0.051,0.955,1.210
tcrB,aph3p_IIIa,0.283,0.016,0.244,0.322,1.073,0.033,0.992,1.155
tcrB,vanS_B,0.043,0.003,0.037,0.050,1.072,0.046,0.957,1.187
tcrB,vanR_B,0.043,0.003,0.037,0.050,1.072,0.046,0.957,1.187
tcrB,dfrS1,0.036,0.003,0.027,0.044,1.071,0.043,0.964,1.178
tcrB,vanW_B,0.043,0.002,0.037,0.049,1.071,0.045,0.958,1.183
tcrB,vanY_B,0.043,0.002,0.037,0.049,1.071,0.045,0.958,1.183
tcrB,bcrA,0.009,0.001,0.008,0.010,1.071,0.016,1.032,1.109
tcrB,spw,0.053,0.006,0.038,0.069,1.061,0.015,1.023,1.099
tcrB,aac6p_Ie_aph2pp_Ia,0.235,0.019,0.189,0.281,1.059,0.036,0.969,1.149
tcrB,qacH,0.010,0.001,0.008,0.013,1.058,0.007,1.042,1.075
tcrB,parC_S80I,0.170,0.016,0.130,0.210,1.054,0.024,0.994,1.115
tcrB,vanX_B,0.042,0.002,0.037,0.046,1.032,0.031,0.954,1.109
tcrB,gyrA_S83I,0.142,0.017,0.100,0.184,1.031,0.030,0.956,1.106
tcrB,ermB,0.541,0.006,0.527,0.556,1.028,0.015,0.992,1.065
tcrB,sat4,0.165,0.002,0.160,0.170,1.024,0.004,1.013,1.034
tcrB,str,0.185,0.003,0.176,0.193,1.020,0.003,1.013,1.028
tcrB,tetM,0.643,0.008,0.623,0.663,1.018,0.008,0.999,1.036
tcrB,aadD1,0.024,0.003,0.017,0.031,1.016,0.005,1.003,1.029
tcrB,bleO,0.024,0.003,0.016,0.032,1.000,0.000,0.999,1.001
tcrB,vanR_A,0.161,0.012,0.132,0.191,1.000,0.010,0.976,1.025
tcrB,ant6_Ia,0.263,0.007,0.247,0.280,1.000,0.000,1.000,1.000
tcrB,vanS_A,0.159,0.011,0.131,0.186,0.997,0.005,0.985,1.009
tcrB,vanY_A,0.160,0.012,0.131,0.189,0.996,0.005,0.984,1.008
tcrB,vanZ_A,0.160,0.012,0.131,0.189,0.996,0.005,0.984,1.008
tcrB,vanH_A,0.161,0.012,0.132,0.190,0.996,0.004,0.985,1.007
tcrB,vanA,0.161,0.012,0.132,0.190,0.996,0.004,0.985,1.007
tcrB,vanX_A,0.161,0.012,0.132,0.190,0.996,0.004,0.985,1.007
tcrB,dfrF,0.054,0.007,0.036,0.073,0.995,0.008,0.974,1.016
tcrB,tetO,0.019,0.003,0.011,0.027,0.981,0.006,0.965,0.997
tetL,lnuG,0.047,0.004,0.038,0.057,100.715,49.551,-22.377,223.807
tetL,spw,0.132,0.013,0.099,0.165,4.619,0.421,3.574,5.664
tetL,tcrB,0.167,0.026,0.104,0.231,4.231,1.303,0.993,7.469
tetL,gyrA_S83Y,0.024,0.005,0.011,0.037,4.093,0.621,2.550,5.635
tetL,arsD2,0.300,0.022,0.245,0.355,3.906,0.674,2.233,5.579
tetL,merA,0.026,0.012,-0.003,0.055,3.780,1.049,1.174,6.385
tetL,arsD,0.303,0.021,0.251,0.355,3.673,0.526,2.367,4.979
tetL,arsR,0.305,0.020,0.256,0.354,3.580,0.512,2.309,4.851
tetL,arsA,0.312,0.019,0.264,0.361,3.545,0.469,2.380,4.710
tetL,arsB,0.284,0.012,0.253,0.314,3.513,0.495,2.283,4.744
tetL,dfrG,0.203,0.035,0.116,0.289,3.455,0.541,2.111,4.798
tetL,lsaE,0.093,0.009,0.071,0.116,3.454,0.317,2.665,4.242
tetL,lnuB,0.094,0.010,0.070,0.118,3.420,0.421,2.375,4.466
tetL,catA,0.213,0.045,0.100,0.326,3.320,0.573,1.897,4.743
tetL,ant9_Ia,0.014,0.003,0.007,0.021,2.984,0.518,1.696,4.271
tetL,optrA,0.055,0.001,0.052,0.058,2.344,0.447,1.232,3.455
tetL,fexA,0.054,0.003,0.046,0.061,2.325,0.429,1.260,3.390
tetL,blaPC1,0.008,0.005,-0.003,0.020,2.059,0.468,0.896,3.221
tetL,ermC,0.010,0.003,0.003,0.017,2.044,0.606,0.540,3.549
tetL,sat4,0.265,0.025,0.204,0.327,1.989,0.285,1.281,2.696
tetL,str,0.297,0.028,0.228,0.366,1.978,0.265,1.319,2.637
tetL,bcrC,0.029,0.003,0.021,0.038,1.740,0.344,0.887,2.594
tetL,tetM,0.935,0.009,0.911,0.958,1.693,0.010,1.667,1.718
tetL,bcrB,0.027,0.003,0.020,0.033,1.691,0.392,0.717,2.665
tetL,cadA,0.029,0.003,0.022,0.035,1.644,0.221,1.094,2.193
tetL,ant6_Ia,0.357,0.022,0.302,0.412,1.503,0.171,1.078,1.928
tetL,cadC,0.020,0.004,0.010,0.030,1.466,0.243,0.862,2.070
tetL,aph3p_IIIa,0.352,0.026,0.287,0.418,1.463,0.177,1.024,1.903
tetL,parC_S80I,0.212,0.031,0.134,0.289,1.420,0.132,1.093,1.747
tetL,ermB,0.612,0.028,0.544,0.681,1.213,0.069,1.041,1.385
tetL,aac6p_Ie_aph2pp_Ia,0.258,0.020,0.209,0.308,1.209,0.090,0.986,1.432
tetL,gyrA_S83R,0.009,0.002,0.005,0.014,1.120,0.049,0.999,1.240
tetL,gyrA_S83I,0.143,0.024,0.083,0.202,1.046,0.137,0.706,1.386
tetL,dfrF,0.056,0.008,0.035,0.077,1.034,0.137,0.693,1.375
tetL,qacH,0.010,0.001,0.008,0.012,1.016,0.003,1.008,1.023
tetL,vanR_A,0.161,0.013,0.128,0.194,0.998,0.044,0.890,1.106
tetL,vanY_A,0.160,0.014,0.127,0.194,0.997,0.042,0.892,1.102
tetL,vanZ_A,0.160,0.014,0.127,0.194,0.997,0.042,0.892,1.102
tetL,vanH_A,0.161,0.013,0.128,0.194,0.997,0.042,0.892,1.102
tetL,vanA,0.161,0.013,0.128,0.194,0.997,0.042,0.892,1.102
tetL,vanX_A,0.161,0.013,0.128,0.194,0.997,0.042,0.892,1.102
tetL,vanS_A,0.159,0.013,0.127,0.191,0.997,0.043,0.890,1.104
tetL,bcrA,0.008,0.001,0.006,0.010,0.897,0.039,0.799,0.995
tetL,qacC,0.007,0.002,0.003,0.012,0.820,0.153,0.440,1.199
tetL,tetS,0.013,0.008,-0.008,0.033,0.813,0.378,-0.127,1.753
tetL,dfrS1,0.019,0.004,0.010,0.028,0.519,0.074,0.336,0.702
tetL,vanB,0.021,0.003,0.015,0.028,0.465,0.066,0.301,0.629
tetL,vanH_B,0.020,0.003,0.014,0.027,0.444,0.062,0.289,0.599
tetL,vanS_B,0.020,0.002,0.014,0.026,0.438,0.060,0.290,0.587
