Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
rpoB_H502N,ermB,0.640399492,0.170686283,0.216391261,1.064407724,3.040682232,0.624011603,1.490551476,4.590812989
ermB,cfrC,0.047017461,0.01632806,0.006456312,0.08757861,2.999541923,1.293366313,-0.213358111,6.212441956
spw,sat4,0.071991143,0.030340484,-0.003378798,0.147361084,2.989994435,1.192032784,0.028820843,5.951168028
aadE,erm52,0.036877874,0.020442962,-0.013905258,0.087661006,2.943752111,1.902681161,-1.782769914,7.670274137
ermB,tetM,0.444972259,0.017090291,0.402517622,0.487426896,2.913703155,0.478291164,1.725562037,4.101844273
tetM,ermB,0.449135586,0.027810771,0.3800498,0.518221372,2.89085475,0.449477639,1.774290396,4.007419104
gyrB_I139R,blaCDD_1,0.076612623,0.005925454,0.061892979,0.091332267,2.890430516,0.42295818,1.83974415,3.941116881
cfrB,tetM,0.6101904,0.117346735,0.31868495,0.90169585,2.866615228,0.23466479,2.283675573,3.449554884
gyrB_D426V,gyrA_T82I,0.793734178,0.056472303,0.6534492,0.934019156,2.853365133,0.24846791,2.236136628,3.470593638
sat4,spw,0.123488421,0.070852157,-0.052518093,0.299494935,2.842173182,1.006613116,0.341607579,5.342738784
aad9,blaCDD_2,0.261047744,0.075898186,0.072506197,0.44958929,2.836491423,0.979409925,0.403502293,5.269480554
rpoB_H502N,blaCDD_2,0.269845425,0.077649815,0.076952593,0.462738258,2.831808241,0.859359098,0.697041897,4.966574585
aac6p_Ie_aph2pp_Ia,cfrC,0.059227683,0.014271172,0.023776126,0.09467924,2.830837522,0.402996519,1.829738672,3.831936373
gyrB_I139R,gyrB_D426V,0.051959226,0.034814159,-0.03452394,0.138442392,2.806984545,0.352085419,1.932355879,3.681613212
aad9,rpoB_H502N,0.075480188,0.036941305,-0.016287102,0.167247477,2.781941268,0.840615392,0.693736871,4.870145665
dfrF,sat4,0.068502088,0.009366228,0.045235087,0.091769089,2.781833982,0.124764706,2.47190127,3.091766695
aac6p_Ie_aph2pp_Ia,tetM,0.542437179,0.010917425,0.515316793,0.569557565,2.750796129,0.400671399,1.755473196,3.746119062
sat4,dfrF,0.096482245,0.032150364,0.016616312,0.176348178,2.72528711,0.051739542,2.596758963,2.853815256
rpoB_H502N,aad9,0.117224314,0.038288796,0.022109671,0.212338957,2.702949644,0.79345255,0.731904242,4.673995045
cfrB,ermB,0.580064536,0.147083561,0.214688714,0.945440357,2.690380151,0.49486955,1.461056041,3.919704262
blaCDD_2,erm52,0.037496359,0.014871276,0.000554061,0.074438657,2.684472853,1.12609797,-0.112909582,5.481855289
cfrC,aac6p_Ie_aph2pp_Ia,0.141300884,0.050608448,0.01558253,0.267019238,2.665789568,0.345564685,1.807359301,3.524219835
aad9,tetM,0.533823999,0.046002309,0.419547929,0.648100068,2.637302536,0.225111943,2.078093469,3.196511602
gyrB_D426V,erm52,0.041325604,0.013368994,0.008115182,0.074536025,2.629601711,0.839807298,0.543404731,4.715798692
erm52,gyrB_D426V,0.050637733,0.015283686,0.012670953,0.088604513,2.623455636,0.845428528,0.523294747,4.723616525
cfrC,tetM,0.551129047,0.056457417,0.410881049,0.691377045,2.615194795,0.175096985,2.180229772,3.050159818
blaCDD,spw,0.04462856,0.012975829,0.012394815,0.076862306,2.594064436,0.873315326,0.424628902,4.763499971
aph2pp_If,ermB,0.554266143,0.20073881,0.055603296,1.052928991,2.56539259,0.769438862,0.654000496,4.476784683
blaCDD,gyrB_S366V,0.191372768,0.012547596,0.160202811,0.222542725,2.543830428,0.253670122,1.913678912,3.173981944
aph2pp_If,gyrB_S366V,0.450662116,0.211187527,-0.073956783,0.975281016,2.450527511,1.088860147,-0.254351044,5.155406066
ermB,gyrB_D426V,0.043084343,0.033670136,-0.040556913,0.126725599,2.445776571,0.888638361,0.238276506,4.653276635
blaCDD_1,gyrB_I139R,0.291258002,0.020552222,0.240203452,0.342312551,2.445684813,0.294561148,1.713954357,3.17741527
rpoB_H502N,cfrC,0.050858279,0.006037233,0.03586096,0.065855597,2.427905001,0.977062515,0.000747162,4.855062841
cfrB,gyrB_D426V,0.047873728,0.017174163,0.005210743,0.090536714,2.426455468,0.575586764,0.996618681,3.856292255
gyrB_D426V,cfrB,0.046870566,0.026865873,-0.019867962,0.113609093,2.410975014,0.525571318,1.105383483,3.716566545
blaCDD_1,sat4,0.059489723,0.001565771,0.055600134,0.063379313,2.40087074,0.383323579,1.448642182,3.353099298
cfrC,rpoB_H502N,0.064546587,0.025627089,0.000885369,0.128207806,2.39665652,0.927211501,0.093335463,4.699977577
blaCDD,ant6_Ia,0.060804723,0.007078141,0.043221647,0.078387799,2.387302071,0.33580644,1.553112629,3.221491513
sat4,blaCDD_1,0.075073355,0.005370484,0.061732332,0.088414377,2.377727092,0.377805476,1.439206262,3.316247921
gyrB_D426V,gyrB_I139R,0.285768671,0.024531455,0.224829159,0.346708184,2.360866275,0.261782563,1.710562338,3.011170213
gyrB_I139R,cfrC,0.045263116,0.005175182,0.032407253,0.05811898,2.324448227,0.40734985,1.312535103,3.336361352
vanG,blaCDD_1,0.041271334,0.006129882,0.026043863,0.056498805,2.312379779,0.102224444,2.058440183,2.566319376
vanT_Cd,blaCDD_1,0.041271334,0.006129882,0.026043863,0.056498805,2.312379779,0.102224444,2.058440183,2.566319376
gyrB_I139R,cfrB,0.037840329,0.019003116,-0.009366028,0.085046686,2.302287179,0.318543917,1.510980222,3.093594136
erm52,blaCDD_2,0.227328355,0.073877609,0.0438062,0.410850511,2.301821994,0.761653131,0.409770727,4.19387326
gyrB_D426V,tetM,0.477087182,0.10037975,0.22773006,0.726444304,2.265322328,0.62719468,0.707284371,3.823360285
blaCDD,gyrB_I139R,0.127551177,0.010604709,0.101207619,0.153894735,2.240788019,0.479513051,1.049611565,3.431964472
aac6p_Ie_aph2pp_Ia,aph3p_IIIa,0.052460425,0.008330338,0.031766718,0.073154132,2.224254715,0.31266501,1.447551772,3.000957659
tetM,rpoB_R505K,0.124374432,0.007279007,0.106292375,0.142456489,2.211869227,0.152581693,1.83283529,2.590903165
erm52,aadE,0.297882792,0.176664668,-0.140976572,0.736742155,2.198764232,1.061116274,-0.43719472,4.834723183
vanG,cfrC,0.028577964,0.006925743,0.011373466,0.045782463,2.167334862,0.172888586,1.737855805,2.59681392
vanT_Cd,cfrC,0.028577964,0.006925743,0.011373466,0.045782463,2.167334862,0.172888586,1.737855805,2.59681392
aph2pp_If,gyrB_S416A,0.479766356,0.225060014,-0.079313713,1.038846425,2.16695877,0.985784181,-0.281864888,4.615782429
gyrB_S366V,gyrB_D426V,0.033777273,0.010453244,0.007809975,0.059744571,2.146710908,1.02663636,-0.40359519,4.697017006
ermB,blaCDD_2,0.172729128,0.036741592,0.081457955,0.264000302,2.1436538,0.607640441,0.634191266,3.653116334
aadE,rpoB_R505K,0.12900679,0.041590481,0.025690307,0.232323273,2.143292112,0.856054813,0.016734069,4.269850155
aph3p_IIIa,aac6p_Ie_aph2pp_Ia,0.114663396,0.041664803,0.011162289,0.218164503,2.140312397,0.277377365,1.451268824,2.82935597
aac6p_Ie_aph2pp_Ia,sat4,0.051685968,0.011870878,0.022197073,0.081174863,2.072794438,0.29975434,1.328163379,2.817425497
gyrB_S366A,sat4,0.046056371,0.025954773,-0.018418859,0.110531601,2.069617883,1.255636815,-1.049556882,5.188792649
cfrC,ermB,0.445988168,0.120818768,0.145857709,0.746118626,2.059683122,0.43182131,0.986979522,3.132386722
gyrB_I139R,dfrF,0.067264636,0.024945963,0.005295429,0.129233843,2.044057917,0.217728603,1.503190083,2.58492575
