Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
sul1,parC_S84L,0.403775992,0.017030723,0.400396727,0.407155257,1.360473176,0.10484238,1.339670174,1.381276179
sul1,blaADC_76,0.399103332,0.040756569,0.391016344,0.40719032,1.071361044,0.104464576,1.050633006,1.092089082
sul1,blaOXA_68,0.397876804,0.036620689,0.390610465,0.405143143,1.068597851,0.095930164,1.049563226,1.087632477
sul1,abaF,0.394927869,0.017436951,0.391468,0.398387739,1.45187502,0.175300058,1.417091685,1.486658354
sul1,blaADC_154,0.392541519,0.050562481,0.382508826,0.402574213,1.054648363,0.134096786,1.028040652,1.081256075
sul1,blaOXA_90,0.388779493,0.058444047,0.377182927,0.40037606,1.04310032,0.147260843,1.013880574,1.072320066
sul1,aacA16,0.384840494,0.036052176,0.37768696,0.391994028,1.035195404,0.093136883,1.016715026,1.053675783
sul1,nreB,0.38454972,0.017188776,0.381139094,0.387960346,2.230715232,1.180709582,1.996436835,2.464993628
sul1,sul2,0.383235659,0.018735968,0.379518036,0.386953281,1.039612628,0.032188469,1.033225738,1.045999519
sul1,tetY,0.381791172,0.047153779,0.372434839,0.391147504,1.0208962,0.116214116,0.997836798,1.043955601
sul1,blaOXA_402,0.381473542,0.060200467,0.369528463,0.393418621,1.022939015,0.151412251,0.992895539,1.05298249
sul1,blaOXA_10,0.380441118,0.029920946,0.374504153,0.386378083,1.021465528,0.067169804,1.008137582,1.034793474
sul1,merP,0.380155751,0.04342296,0.371539693,0.388771808,1.020419323,0.103344152,0.999913601,1.040925045
sul1,blaADC_169,0.379040886,0.064828206,0.366177564,0.391904209,1.01753327,0.16804927,0.984188649,1.050877891
sul1,blaADC_156,0.378781118,0.05406713,0.368053026,0.38950921,1.016660721,0.141533498,0.988577404,1.044744037
sul1,blaOXA_94,0.378219452,0.051850724,0.367931143,0.38850776,1.014885774,0.143424259,0.986427289,1.043344259
sul1,ant3pp_IIa,0.37777434,0.01715198,0.374371015,0.381177665,1.364104388,0.142762041,1.335777302,1.392431474
sul1,blaADC_11,0.377503174,0.029760555,0.371598034,0.383408314,1.012505696,0.073956264,0.997831169,1.027180223
sul1,blaADC_80,0.377482688,0.072440414,0.363108938,0.391856437,1.012476945,0.19640327,0.973506275,1.051447614
sul1,tetX5,0.377092754,0.04967022,0.367237105,0.386948403,1.009306896,0.127071706,0.984093112,1.034520679
sul1,blaNDM_1,0.376889416,0.025756423,0.371778783,0.382000049,1.010179164,0.056239234,0.99902008,1.021338248
sul1,amvA,0.375426777,0.017486475,0.371957081,0.378896473,1.103400423,0.119828414,1.079623866,1.12717698
sul1,blaOXA,0.374938014,0.016987146,0.371567396,0.378308633,1.097069671,0.101875143,1.076855432,1.117283909
sul1,blaADC,0.373724122,0.017933468,0.370165733,0.377282511,1.03297553,0.039163482,1.025204645,1.040746414
sul1,blaADC_158,0.373451207,0.038154962,0.365880435,0.38102198,1.001956384,0.093356956,0.983432338,1.020480429
sul1,blaCARB_16,0.373404828,0.054306588,0.362629223,0.384180433,0.999846646,0.132194545,0.973616381,1.026076912
sul1,aph6_Id,0.373318958,0.018583999,0.369631489,0.377006427,1.005359055,0.024415845,1.000514422,1.010203688
sul1,blaOXA_104,0.372607857,0.040706537,0.364530797,0.380684917,1.001527013,0.106326317,0.980429565,1.022624461
sul1,tetB,0.37200686,0.017004509,0.368632797,0.375380924,0.995010111,0.031613056,0.988737395,1.001282827
sul1,blaOXA_98,0.371977331,0.042218717,0.363600221,0.38035444,0.996641659,0.100432997,0.976713573,1.016569744
sul1,ble,0.369583511,0.025303874,0.364562673,0.374604348,0.992146265,0.062110516,0.979822192,1.004470339
sul1,adeS_H189Y,0.368832498,0.044861843,0.359930935,0.377734061,0.9886816,0.120893943,0.964693619,1.012669581
sul1,blaADC_152,0.364209884,0.042217915,0.355832934,0.372586835,0.977911341,0.107177421,0.956645016,0.999177667
sul1,blaOXA_64,0.360256106,0.035381793,0.353235591,0.367276621,0.966583815,0.091757753,0.948377086,0.984790544
