Gene_1,Gene_2,Conditional_Probability_Mean,Conditional_Probability_SD,Conditional_Probability_CI_low,Conditional_Probability_CI_high,Relative_Risk_Mean,Relative_Risk_SD,Relative_Risk_CI_low,Relative_Risk_CI_high
dfrA25,qacF,0.058071995,0.08610595,0.040986707,0.075157283,48.08146361,75.80969471,33.03917547,63.12375174
dfrA25,terE,0.057941582,0.07046757,0.043959287,0.071923877,46.84204912,55.40008669,35.84947,57.83462823
dfrA25,terC,0.05723827,0.072858121,0.042781638,0.071694902,48.31805302,64.37227579,35.54519693,61.0909091
dfrA25,qnrVC4,0.055192314,0.074159692,0.040477422,0.069907206,48.2965714,78.13591839,32.79271002,63.80043278
dfrA25,aac6p_Ibp,0.053370752,0.043409623,0.044757341,0.061984163,55.22328608,66.36469151,42.05509149,68.39148067
dfrA25,blaOXA_9,0.052020167,0.035302037,0.045015477,0.059024857,54.08325666,50.03188067,44.15584608,64.01066723
dfrA25,ncrY,0.036785639,0.036588325,0.029525721,0.044045557,29.50997892,34.40369359,22.68353971,36.33641812
dfrA25,ncrA,0.035772606,0.041687978,0.027500806,0.044044405,29.03465932,33.985562,22.2911865,35.77813214
dfrA25,ncrB,0.035680084,0.031037502,0.029521571,0.041838598,30.33605279,31.24573881,24.13622032,36.53588525
dfrA25,blaKPC_3,0.034573875,0.03536553,0.027556586,0.041591163,33.69709541,40.78249364,25.60496389,41.78922693
dfrA25,ncrC,0.032050807,0.036097635,0.024888253,0.039213361,27.69923992,36.68316339,20.42050446,34.97797539
dfrA25,aac6p_Il,0.021306046,0.031717069,0.015012692,0.027599401,15.48480189,24.43659079,10.63605212,20.33355166
dfrA25,aac3_VIa,0.011658928,0.01851361,0.007985426,0.01533243,8.379135557,13.82146405,5.636657231,11.12161388
dfrA25,fosA,0.010631638,0.005472513,0.009545772,0.011717503,13.19295202,10.84037373,11.04198668,15.34391735
dfrA25,mphB,0.010578999,0.017153365,0.0071754,0.013982599,8.384849427,15.38935125,5.331268265,11.43843059
dfrA25,mcr_3_1,0.01046743,0.028009853,0.004909668,0.016025193,7.60690427,22.37257299,3.167700412,12.04610813
